"baseline","covars","outlier","model","inference","est","se","p","n","sigma","singular","d","study_id","grid_type","spec_id","population","missing","transform","outlier_scope","df_method"
"endpoint","none","iqr15_winsor","mixed_ri","model",0.0142882654549049,0.0505132430427775,0.777496372502226,276,0.384829548800641,1,0.0371288158599975,"physiofeedback_PMC12821712","defensible",439,"completers","complete_case","log","armwise","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","model",0.0176563831087884,0.0514230493766141,0.731601289189196,276,0.378175105633033,1,0.0466883801862978,"physiofeedback_PMC12821712","defensible",440,"completers","complete_case","log","armwise","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","model",0.0140399677990406,0.0506804360760662,0.781966454592891,276,0.386103290411492,1,0.036363243069173,"physiofeedback_PMC12821712","defensible",441,"completers","complete_case","log","armwise","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","model",0.0174276380974456,0.0515897464689741,0.735770270289904,276,0.379401028468738,1,0.04593460952856,"physiofeedback_PMC12821712","defensible",442,"completers","complete_case","log","armwise","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","hc3",0.0142592644368947,0.0517269455234195,0.783013814973392,276,0.3940760067564,1,0.0361840462053533,"physiofeedback_PMC12821712","defensible",443,"completers","complete_case","log","armwise","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","hc3",0.0184234426348289,0.0526447029652395,0.726646001686258,276,0.387159383705346,1,0.0475861968228837,"physiofeedback_PMC12821712","defensible",444,"completers","complete_case","log","armwise","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","hc3",0.0142882654549049,0.0505132430427775,0.777496372502226,276,0.384829548800641,1,0.0371288158599975,"physiofeedback_PMC12821712","defensible",445,"completers","complete_case","log","armwise","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","hc3",0.0176563831087884,0.0514230493766141,0.731601289189196,276,0.378175105633033,1,0.0466883801862978,"physiofeedback_PMC12821712","defensible",446,"completers","complete_case","log","armwise","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","hc3",0.0140399677990406,0.0506804360760662,0.781966454592891,276,0.386103290411492,1,0.036363243069173,"physiofeedback_PMC12821712","defensible",447,"completers","complete_case","log","armwise","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","hc3",0.0174276380974456,0.0515897464689741,0.735770270289904,276,0.379401028468738,1,0.04593460952856,"physiofeedback_PMC12821712","defensible",448,"completers","complete_case","log","armwise","kenward_roger"
